name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;929;0;954;3261;1732;3261;1683;0
header;135;231;135;268;1765;268;1765;231
A;943;293;943;321;967;321;967;293
D;1097;740;1097;795;1145;795;1145;740
B;1141;998;1141;1042;1172;1042;1172;998
B;1037;999;1037;1042;1067;1042;1067;999
B;956;1370;956;1399;977;1399;977;1370
D;1077;1780;1077;1807;1118;1807;1118;1780
C;1031;1781;1031;1807;1056;1807;1056;1781
A;1264;1788;1264;1804;1272;1804;1272;1788
C;961;2040;961;2068;982;2068;982;2040
A;1120;2383;1120;2397;1128;2397;1128;2383
B;1324;2680;1324;2706;1340;2706;1340;2680
D;963;2797;963;2826;984;2826;984;2797
C;1110;2859;1110;2881;1128;2881;1128;2859
A;1302;2864;1302;2868;1306;2868;1306;2864
