name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;787;0;641;3251;1499;3251;1499;0
header;353;210;353;245;1971;245;1971;210
B;951;322;951;341;967;341;967;322
B;909;876;909;918;921;918;921;876
A;932;876;932;918;963;918;963;876
B;867;877;867;919;899;919;899;877
A;1108;1056;1108;1058;1109;1058;1109;1056
A;1162;1190;1162;1197;1197;1197;1197;1190
A;1158;1253;1158;1282;1181;1282;1181;1253
A;1261;1274;1261;1279;1267;1279;1267;1274
A;1487;1716;1487;1721;1493;1721;1493;1716
B;1325;1761;1325;1777;1334;1777;1334;1761
A;1483;1898;1483;1913;1490;1913;1490;1898
B;1163;1917;1163;1944;1184;1944;1184;1917
A;1244;2162;1244;2162;1244;2162;1244;2162
B;678;2397;678;2413;687;2413;687;2397
C;1169;2576;1169;2605;1191;2605;1191;2576
B;701;2621;701;2640;716;2640;716;2621
A;1297;2746;1297;2746;1297;2746;1297;2746
A;1470;2771;1470;2787;1480;2787;1480;2771
C;893;2773;893;2800;917;2800;917;2773
B;955;2773;955;2789;965;2789;965;2773
C;1146;2773;1146;2799;1170;2799;1170;2773
B;714;2774;714;2789;723;2789;723;2774
C;1211;2834;1211;2855;1230;2855;1230;2834
