name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;320;0;611;3463;1974;3463;1948;0
header;322;206;322;241;1946;241;1946;206
A;1125;266;1125;293;1147;293;1147;266
A;1499;350;1499;352;1502;352;1502;350
A;1697;423;1697;423;1697;423;1697;423
A;1387;452;1387;457;1392;457;1392;452
D;1662;509;1662;520;1669;520;1669;509
B;1088;534;1088;561;1113;561;1113;534
B;1133;940;1133;967;1153;967;1153;940
B;914;1037;914;1063;932;1063;932;1037
A;1138;1041;1138;1043;1139;1043;1139;1041
A;1295;1139;1295;1144;1301;1144;1301;1139
B;629;1510;629;1529;645;1529;645;1510
C;1133;1606;1133;1636;1154;1636;1154;1606
D;1172;1641;1172;1667;1199;1667;1199;1641
A;1432;1783;1432;1791;1440;1791;1440;1783
A;1052;1857;1052;1857;1053;1857;1053;1857
A;1462;1920;1462;1928;1469;1928;1469;1920
D;1143;2285;1143;2311;1163;2311;1163;2285
A;1790;2493;1790;2494;1790;2494;1790;2493
B;674;2788;674;2806;688;2806;688;2788
A;1048;3084;1048;3084;1048;3084;1048;3084
A;671;3254;671;3254;675;3254;675;3254
