name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;659;0;708;3239;1450;3239;1841;0
header;317;213;317;251;1932;251;1932;213
A;1113;284;1113;312;1136;312;1136;284
B;1317;336;1317;348;1325;348;1325;336
A;1324;368;1324;375;1332;375;1332;368
B;1082;417;1082;436;1097;436;1097;417
B;783;420;783;439;799;439;799;420
A;1654;704;1654;704;1654;704;1654;704
A;1722;755;1722;781;1737;781;1737;755
B;1109;996;1109;1026;1136;1026;1136;996
A;1134;1284;1134;1284;1134;1284;1134;1284
A;1504;1366;1504;1378;1511;1378;1511;1366
C;1108;1662;1108;1690;1128;1690;1128;1662
A;1442;1995;1442;2003;1449;2003;1449;1995
B;1529;2215;1529;2240;1542;2240;1542;2215
D;1110;2259;1110;2286;1132;2286;1132;2259
A;725;2931;725;2933;727;2933;727;2931
A;724;2942;724;2950;731;2950;731;2942
